time,alt,setpoint
10.1199978888035,50.3485527038574,50
10.1399978846312,50.3474006652832,50
10.1599978804588,50.3462066650391,50
10.1799978762865,50.3450164794922,50
10.1999978721142,50.3437957763672,50
10.2199978679419,50.3425827026367,50
10.2399978637695,50.3413619995117,50
10.2599978595972,50.3400993347168,50
10.2799978554249,50.3388404846191,50
10.2999978512526,50.3375816345215,50
10.3199978470802,50.3363189697266,50
10.3399978429079,50.3350296020508,50
10.3599978387356,50.3337287902832,50
10.3799978345633,50.332405090332,50
10.3999978303909,50.3310775756836,50
10.4199978262186,50.3297576904297,50
10.4399978220463,50.3284339904785,50
10.459997817874,50.3270568847656,50
10.4799978137016,50.3256988525391,50
10.4999978095293,50.3243026733398,50
10.519997805357,50.322925567627,50
10.5399978011847,50.3215370178223,50
10.5599977970123,50.3201560974121,50
10.57999779284,50.3187828063965,50
10.5999977886677,50.3173942565918,50
10.6199977844954,50.315990447998,50
10.639997780323,50.3145599365234,50
10.6599977761507,50.3131370544434,50
10.6799977719784,50.3116722106934,50
10.6999977678061,50.3101959228516,50
10.7199977636337,50.3087272644043,50
10.7399977594614,50.3072662353516,50
10.7599977552891,50.305793762207,50
10.7799977511168,50.3043365478516,50
10.7999977469444,50.3028831481934,50
10.8199977427721,50.3014068603516,50
10.8399977385998,50.2999725341797,50
10.8599977344275,50.2984771728516,50
10.8799977302551,50.2969856262207,50
10.8999977260828,50.295467376709,50
10.9199977219105,50.2939682006836,50
10.9399977177382,50.2924537658691,50
10.9599977135658,50.2909164428711,50
10.9799977093935,50.289421081543,50
10.9999977052212,50.2878799438477,50
11.0199977010489,50.2863578796387,50
11.0399976968765,50.2848472595215,50
11.0599976927042,50.283332824707,50
11.0799976885319,50.2817993164063,50
11.0999976843596,50.2803001403809,50
11.1199976801872,50.2787437438965,50
11.1399976760149,50.2772064208984,50
11.1599976718426,50.2756614685059,50
11.1799976676703,50.2741012573242,50
11.1999976634979,50.2725791931152,50
11.2199976593256,50.2710151672363,50
11.2399976551533,50.2695007324219,50
11.2599976509809,50.2679328918457,50
11.2799976468086,50.2664108276367,50
11.2999976426363,50.2648582458496,50
11.319997638464,50.2632942199707,50
11.3399976342916,50.2617378234863,50
11.3599976301193,50.2601890563965,50
11.379997625947,50.2586402893066,50
11.3999976217747,50.257080078125,50
11.4199976176023,50.2555236816406,50
11.43999761343,50.2539939880371,50
11.4599976092577,50.25244140625,50
11.4799976050854,50.2508697509766,50
11.499997600913,50.2493362426758,50
11.5199975967407,50.2477874755859,50
11.5399975925684,50.2462310791016,50
11.5599975883961,50.244686126709,50
11.5799975842237,50.2431221008301,50
11.5999975800514,50.2416076660156,50
11.6199975758791,50.2400665283203,50
11.6399975717068,50.2384986877441,50
11.6599975675344,50.2369728088379,50
11.6799975633621,50.2354278564453,50
11.6999975591898,50.2338752746582,50
11.7199975550175,50.232349395752,50
11.7399975508451,50.2308158874512,50
11.7599975466728,50.2292747497559,50
11.7799975425005,50.2277412414551,50
11.7999975383282,50.2261924743652,50
11.8199975341558,50.2246475219727,50
11.8399975299835,50.2231369018555,50
11.8599975258112,50.2216186523438,50
11.8799975216389,50.2201385498047,50
11.8999975174665,50.2186088562012,50
11.9199975132942,50.2171020507813,50
11.9399975091219,50.2155914306641,50
11.9599975049496,50.2140922546387,50
11.9799975007772,50.2125701904297,50
11.9999974966049,50.211067199707,50
12.0199974924326,50.2095642089844,50
12.0399974882603,50.2080726623535,50
12.0599974840879,50.2065505981445,50
12.0799974799156,50.2050628662109,50
12.0999974757433,50.2035827636719,50
12.119997471571,50.2021141052246,50
12.1399974673986,50.2006454467773,50
12.1599974632263,50.199161529541,50
12.179997459054,50.1977005004883,50
12.1999974548817,50.1962432861328,50
12.2199974507093,50.1947593688965,50
12.239997446537,50.1933212280273,50
12.2599974423647,50.1918563842773,50
12.2799974381924,50.1904144287109,50
12.29999743402,50.1889495849609,50
12.3199974298477,50.1875,50
12.3399974256754,50.1860694885254,50
12.3599974215031,50.1846046447754,50
12.3799974173307,50.183219909668,50
12.3999974131584,50.181770324707,50
12.4199974089861,50.1803855895996,50
12.4399974048138,50.1789703369141,50
12.4599974006414,50.1775856018066,50
12.4799973964691,50.1761474609375,50
12.4999973922968,50.1747817993164,50
12.5199973881245,50.1733474731445,50
12.5399973839521,50.1719627380371,50
12.5599973797798,50.1705589294434,50
12.5799973756075,50.169189453125,50
12.5999973714352,50.1678123474121,50
12.6199973672628,50.1664428710938,50
12.6399973630905,50.1650810241699,50
12.6599973589182,50.1637535095215,50
12.6799973547459,50.1623802185059,50
12.6999973505735,50.1610450744629,50
12.7199973464012,50.1597023010254,50
12.7399973422289,50.1583518981934,50
12.7599973380566,50.1570510864258,50
12.7799973338842,50.1557006835938,50
12.7999973297119,50.1543922424316,50
12.8199973255396,50.1530609130859,50
12.8399973213673,50.1517448425293,50
12.8599973171949,50.1504135131836,50
12.8799973130226,50.1491203308105,50
12.8999973088503,50.1478424072266,50
12.919997304678,50.146541595459,50
12.9399973005056,50.1452865600586,50
12.9599972963333,50.1440162658691,50
12.979997292161,50.1427307128906,50
12.9999972879887,50.1415100097656,50
13.0199972838163,50.1402397155762,50
13.039997279644,50.138973236084,50
13.0599972754717,50.1377487182617,50
13.0799972712994,50.1364936828613,50
13.099997267127,50.1352577209473,50
13.1199972629547,50.1340141296387,50
13.1399972587824,50.1327857971191,50
13.1599972546101,50.1315803527832,50
13.1799972504377,50.1303520202637,50
13.1999972462654,50.1291732788086,50
13.2199972420931,50.1280097961426,50
13.2399972379208,50.1268157958984,50
13.2599972337484,50.1256141662598,50
13.2799972295761,50.1244316101074,50
13.2999972254038,50.1232719421387,50
13.3199972212315,50.1220703125,50
13.3399972170591,50.1208953857422,50
13.3599972128868,50.119743347168,50
13.3799972087145,50.118595123291,50
13.3999972045422,50.1174736022949,50
13.4199972003698,50.116340637207,50
13.4399971961975,50.1152191162109,50
13.4599971920252,50.1141052246094,50
13.4799971878529,50.1129913330078,50
13.4999971836805,50.1118659973145,50
13.5199971795082,50.1107559204102,50
13.5399971753359,50.1096496582031,50
13.5599971711636,50.1085586547852,50
13.5799971669912,50.1074867248535,50
13.5999971628189,50.1064147949219,50
13.6199971586466,50.1053504943848,50
13.6399971544743,50.1042823791504,50
13.6599971503019,50.1032180786133,50
13.6799971461296,50.1021614074707,50
13.6999971419573,50.1010894775391,50
13.719997137785,50.1000289916992,50
13.7399971336126,50.0990142822266,50
13.7599971294403,50.097972869873,50
13.779997125268,50.0969543457031,50
13.7999971210957,50.0959548950195,50
13.8199971169233,50.0949630737305,50
13.839997112751,50.0939292907715,50
13.8599971085787,50.092960357666,50
13.8799971044064,50.0919647216797,50
13.899997100234,50.0909843444824,50
13.9199970960617,50.0899925231934,50
13.9399970918894,50.0890045166016,50
13.9599970877171,50.0880393981934,50
13.9799970835447,50.0870780944824,50
