Time,Altitude,Downrange
649.24,34070.89,227287.98
649.24,34070.89,227287.98
649.24,34070.89,227287.98
649.24,34070.89,227287.98
649.24,34070.89,227287.98
649.24,34070.89,227287.98
649.24,34070.89,227287.98
649.24,34070.89,227287.98
649.24,34070.89,227287.98
649.24,34070.89,227287.98
649.24,34070.89,227300.36
649.24,34039.36,227300.36
649.24,34039.36,227300.36
649.24,34039.36,227300.36
649.24,34039.36,227300.36
649.24,34039.36,227300.36
649.24,34039.36,227300.36
649.24,34039.36,227300.36
649.24,34039.36,227300.36
649.24,34039.36,227300.36
649.24,34039.36,227300.36
649.24,34039.36,227300.36
649.24,34039.36,227300.36
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.24,34007.82,227312.74
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33976.29,227325.13
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33944.75,227337.51
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33913.2,227349.89
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.32,33881.66,227362.28
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33850.11,227374.66
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33818.55,227387.05
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33787,227399.43
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.4,33755.44,227411.81
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33723.88,227424.2
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33692.31,227436.62
649.48,33660.75,227449
649.48,33660.75,227449
649.48,33660.75,227449
649.48,33660.75,227449
649.48,33660.75,227449
649.48,33660.75,227449
649.48,33660.75,227449
649.48,33660.75,227449
649.48,33660.75,227449
649.48,33660.75,227449
649.48,33660.75,227449
649.48,33660.75,227449
649.48,33660.75,227461.39
649.48,33629.18,227461.39
649.48,33629.18,227461.39
649.48,33629.18,227461.39
649.48,33629.18,227461.39
649.48,33629.18,227461.39
649.48,33629.18,227461.39
649.48,33629.18,227461.39
649.48,33629.18,227461.39
649.48,33629.18,227461.39
649.48,33629.18,227461.39
649.48,33629.18,227461.39
649.48,33629.18,227461.39
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33597.6,227473.81
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33566.03,227486.19
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33534.45,227498.58
649.56,33502.87,227511
649.56,33502.87,227511
649.56,33502.87,227511
649.56,33502.87,227511
649.56,33502.87,227511
649.56,33502.87,227511
649.56,33502.87,227511
649.56,33502.87,227511
649.56,33502.87,227511
649.56,33502.87,227511
649.56,33502.87,227511
649.56,33502.87,227511
649.56,33502.87,227511
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33471.28,227523.39
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33439.69,227535.81
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33408.1,227548.23
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.64,33376.51,227560.62
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33344.91,227573.04
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33313.31,227585.46
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33281.71,227597.85
649.72,33250.11,227610.27
649.72,33250.11,227610.27
649.72,33250.11,227610.27
649.72,33250.11,227610.27
649.72,33250.11,227610.27
649.72,33250.11,227610.27
649.72,33250.11,227610.27
649.72,33250.11,227610.27
649.72,33250.11,227610.27
649.72,33250.11,227610.27
649.72,33250.11,227610.27
649.72,33250.11,227610.27
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33218.5,227622.7
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33186.89,227635.12
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33155.27,227647.54
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.8,33123.66,227659.97
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33092.04,227672.39
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33060.41,227684.81
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,33028.79,227697.24
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.88,32997.16,227709.66
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32965.53,227722.08
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32933.89,227734.51
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32902.25,227746.93
649.96,32870.61,227759.36
649.96,32870.61,227759.36
649.96,32870.61,227759.36
649.96,32870.61,227759.36
649.96,32870.61,227759.36
649.96,32870.61,227759.36
649.96,32870.61,227759.36
649.96,32870.61,227759.36
649.96,32870.61,227759.36
649.96,32870.61,227759.36
649.96,32870.61,227759.36
649.96,32870.61,227759.36
650.04,32870.61,227759.36
650.04,32838.97,227771.82
650.04,32838.97,227771.82
650.04,32838.97,227771.82
650.04,32838.97,227771.82
650.04,32838.97,227771.82
650.04,32838.97,227771.82
650.04,32838.97,227771.82
650.04,32838.97,227771.82
650.04,32838.97,227771.82
650.04,32838.97,227771.82
650.04,32838.97,227771.82
650.04,32838.97,227771.82
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32807.32,227784.24
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32775.67,227796.67
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.04,32744.02,227809.13
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32712.37,227821.55
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32680.71,227834.02
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32649.05,227846.44
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.12,32617.38,227858.9
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32585.71,227871.33
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32554.04,227883.79
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32522.37,227896.26
650.2,32490.7,227908.68
650.2,32490.7,227908.68
650.2,32490.7,227908.68
650.2,32490.7,227908.68
650.2,32490.7,227908.68
650.2,32490.7,227908.68
650.2,32490.7,227908.68
650.2,32490.7,227908.68
650.2,32490.7,227908.68
650.2,32490.7,227908.68
650.2,32490.7,227908.68
650.2,32490.7,227908.68
650.28,32490.7,227908.68
650.28,32459.02,227921.14
650.28,32459.02,227921.14
650.28,32459.02,227921.14
650.28,32459.02,227921.14
650.28,32459.02,227921.14
650.28,32459.02,227921.14
650.28,32459.02,227921.14
650.28,32459.02,227921.14
650.28,32459.02,227921.14
650.28,32459.02,227921.14
650.28,32459.02,227921.14
650.28,32459.02,227921.14
650.28,32459.02,227933.61
650.28,32427.34,227933.61
650.28,32427.34,227933.61
650.28,32427.34,227933.61
650.28,32427.34,227933.61
650.28,32427.34,227933.61
650.28,32427.34,227933.61
650.28,32427.34,227933.61
650.28,32427.34,227933.61
650.28,32427.34,227933.61
650.28,32427.34,227933.61
650.28,32427.34,227933.61
650.28,32427.34,227933.61
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32395.65,227946.07
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.28,32363.96,227958.53
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32332.27,227970.96
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32300.58,227983.42
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32268.88,227995.88
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.36,32237.18,228008.35
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32205.48,228020.81
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32173.78,228033.31
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32142.07,228045.78
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.44,32110.36,228058.24
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32078.64,228070.71
650.52,32046.93,228083.17
650.52,32046.93,228083.17
650.52,32046.93,228083.17
650.52,32046.93,228083.17
650.52,32046.93,228083.17
650.52,32046.93,228083.17
650.52,32046.93,228083.17
650.52,32046.93,228083.17
650.52,32046.93,228083.17
650.52,32046.93,228083.17
650.52,32046.93,228083.17
650.52,32046.93,228083.17
650.52,32046.93,228095.67
650.52,32015.21,228095.67
650.52,32015.21,228095.67
650.52,32015.21,228095.67
650.52,32015.21,228095.67
650.52,32015.21,228095.67
650.52,32015.21,228095.67
650.52,32015.21,228095.67
650.52,32015.21,228095.67
650.52,32015.21,228095.67
650.52,32015.21,228095.67
650.52,32015.21,228095.67
650.52,32015.21,228095.67
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.52,31983.49,228108.14
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31951.76,228120.6
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31920.03,228133.1
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31888.3,228145.57
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.6,31856.57,228158.07
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31824.83,228170.53
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31793.09,228183.04
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31761.35,228195.5
650.68,31729.6,228208
650.68,31729.6,228208
650.68,31729.6,228208
650.68,31729.6,228208
650.68,31729.6,228208
650.68,31729.6,228208
650.68,31729.6,228208
650.68,31729.6,228208
650.68,31729.6,228208
650.68,31729.6,228208
650.68,31729.6,228208
650.68,31729.6,228208
650.68,31729.6,228208
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31697.85,228220.51
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31666.1,228232.97
650.76,31634.35,228245.48
650.76,31634.35,228245.48
650.76,31634.35,228245.48
650.76,31634.35,228245.48
650.76,31634.35,228245.48
650.76,31634.35,228245.48
650.76,31634.35,228245.48
650.76,31634.35,228245.48
650.76,31634.35,228245.48
650.76,31634.35,228245.48
650.76,31634.35,228245.48
650.76,31634.35,228245.48
650.76,31602.59,228257.98
