Time,Altitude (m),Downrange (m)
0.08,85.54,0
0.08,85.54,0
0.08,85.54,0
0.08,85.54,0
0.08,85.54,0
0.08,85.54,0
0.08,85.54,0
0.08,85.54,0
0.08,85.54,0
0.08,85.59,0
0.08,85.59,0
0.08,85.59,0
0.08,85.59,0
0.08,85.59,0
0.08,85.59,0
0.08,85.59,0
0.08,85.59,0
0.08,85.59,0
0.08,85.59,0
0.08,85.59,0
0.08,85.59,0
0.08,85.65,0
0.08,85.65,0
0.08,85.65,0
0.08,85.65,0
0.08,85.65,0
0.08,85.65,0
0.08,85.65,0
0.08,85.65,0
0.08,85.65,0
0.08,85.65,0
0.08,85.65,0
0.08,85.65,0
0.16,85.72,0
0.16,85.72,0
0.16,85.72,0
0.16,85.72,0
0.16,85.72,0
0.16,85.72,0
0.16,85.72,0
0.16,85.72,0
0.16,85.72,0
0.16,85.72,0
0.16,85.72,0
0.16,85.72,0
0.16,85.79,0
0.16,85.79,0
0.16,85.79,0
0.16,85.79,0
0.16,85.79,0
0.16,85.79,0
0.16,85.79,0
0.16,85.79,0
0.16,85.79,0
0.16,85.79,0
0.16,85.79,0
0.16,85.79,0
0.16,85.86,0
0.16,85.86,0
0.16,85.86,0
0.16,85.86,0
0.16,85.86,0
0.16,85.86,0
0.16,85.86,0
0.16,85.86,0
0.16,85.86,0
0.16,85.86,0
0.16,85.86,0
0.16,85.86,0
0.16,85.86,0
0.16,85.95,0
0.16,85.95,0
0.16,85.95,0
0.16,85.95,0
0.16,85.95,0
0.16,85.95,0
0.16,85.95,0
0.16,85.95,0
0.16,85.95,0
0.16,85.95,0
0.16,85.95,0
0.16,85.95,0
0.24,86.03,0
0.24,86.03,0
0.24,86.03,0
0.24,86.03,0
0.24,86.03,0
0.24,86.03,0
0.24,86.03,0
0.24,86.03,0
0.24,86.03,0
0.24,86.03,0
0.24,86.03,0
0.24,86.03,0
0.24,86.13,0
0.24,86.13,0
0.24,86.13,0
0.24,86.13,0
0.24,86.13,0
0.24,86.13,0
0.24,86.13,0
0.24,86.13,0
0.24,86.13,0
0.24,86.13,0
0.24,86.13,0
0.24,86.13,0
0.24,86.23,0
0.24,86.23,0
0.24,86.23,0
0.24,86.23,0
0.24,86.23,0
0.24,86.23,0
0.24,86.23,0
0.24,86.23,0
0.24,86.23,0
0.24,86.23,0
0.24,86.23,0
0.24,86.23,0
0.24,86.33,0
0.24,86.33,0
0.24,86.33,0
0.24,86.33,0
0.24,86.33,0
0.24,86.33,0
0.24,86.33,0
0.24,86.33,0
0.24,86.33,0
0.24,86.33,0
0.24,86.33,0
0.24,86.33,0
0.32,86.33,0
0.32,86.44,0
0.32,86.44,0
0.32,86.44,0
0.32,86.44,0
0.32,86.44,0
0.32,86.44,0
0.32,86.44,0
0.32,86.44,0
0.32,86.44,0
0.32,86.44,0
0.32,86.44,0
0.32,86.44,0
0.32,86.56,0
0.32,86.56,0
0.32,86.56,0
0.32,86.56,0
0.32,86.56,0
0.32,86.56,0
0.32,86.56,0
0.32,86.56,0
0.32,86.56,0
0.32,86.56,0
0.32,86.56,0
0.32,86.56,0
0.32,86.68,0
0.32,86.68,0
0.32,86.68,0
0.32,86.68,0
0.32,86.68,0
0.32,86.68,0
0.32,86.68,0
0.32,86.68,0
0.32,86.68,0
0.32,86.68,0
0.32,86.68,0
0.32,86.68,0
0.32,86.81,0
0.32,86.81,0
0.32,86.81,0
0.32,86.81,0
0.32,86.81,0
0.32,86.81,0
0.32,86.81,0
0.32,86.81,0
0.32,86.81,0
0.32,86.81,0
0.32,86.81,0
0.32,86.81,0
0.4,86.95,0
0.4,86.95,0
0.4,86.95,0
0.4,86.95,0
0.4,86.95,0
0.4,86.95,0
0.4,86.95,0
0.4,86.95,0
0.4,86.95,0
0.4,86.95,0
0.4,86.95,0
0.4,86.95,0
0.4,86.95,0
0.4,87.09,0
0.4,87.09,0
0.4,87.09,0
0.4,87.09,0
0.4,87.09,0
0.4,87.09,0
0.4,87.09,0
0.4,87.09,0
0.4,87.09,0
0.4,87.09,0
0.4,87.09,0
0.4,87.09,0
0.4,87.23,0
0.4,87.23,0
0.4,87.23,0
0.4,87.23,0
0.4,87.23,0
0.4,87.23,0
0.4,87.23,0
0.4,87.23,0
0.4,87.23,0
0.4,87.23,0
0.4,87.23,0
0.4,87.23,0
0.4,87.39,0
0.4,87.39,0
0.4,87.39,0
0.4,87.39,0
0.4,87.39,0
0.4,87.39,0
0.4,87.39,0
0.4,87.39,0
0.4,87.39,0
0.4,87.39,0
0.4,87.39,0
0.4,87.39,0
0.48,87.55,0
0.48,87.55,0
0.48,87.55,0
0.48,87.55,0
0.48,87.55,0
0.48,87.55,0
0.48,87.55,0
0.48,87.55,0
0.48,87.55,0
0.48,87.55,0
0.48,87.55,0
0.48,87.55,0
0.48,87.71,0
0.48,87.71,0
0.48,87.71,0
0.48,87.71,0
0.48,87.71,0
0.48,87.71,0
0.48,87.71,0
0.48,87.71,0
0.48,87.71,0
0.48,87.71,0
0.48,87.71,0
0.48,87.71,0
0.48,87.71,0
0.48,87.88,0
0.48,87.88,0
0.48,87.88,0
0.48,87.88,0
0.48,87.88,0
0.48,87.88,0
0.48,87.88,0
0.48,87.88,0
0.48,87.88,0
0.48,87.88,0
0.48,87.88,0
0.48,87.88,0
0.48,88.06,0
0.48,88.06,0
0.48,88.06,0
0.48,88.06,0
0.48,88.06,0
0.48,88.06,0
0.48,88.06,0
0.48,88.06,0
0.48,88.06,0
0.48,88.06,0
0.48,88.06,0
0.48,88.06,0
0.56,88.24,0
0.56,88.24,0
0.56,88.24,0
0.56,88.24,0
0.56,88.24,0
0.56,88.24,0
0.56,88.24,0
0.56,88.24,0
0.56,88.24,0
0.56,88.24,0
0.56,88.24,0
0.56,88.24,0
0.56,88.43,0
0.56,88.43,0
0.56,88.43,0
0.56,88.43,0
0.56,88.43,0
0.56,88.43,0
0.56,88.43,0
0.56,88.43,0
0.56,88.43,0
0.56,88.43,0
0.56,88.43,0
0.56,88.43,0
0.56,88.62,0
0.56,88.62,0
0.56,88.62,0
0.56,88.62,0
0.56,88.62,0
0.56,88.62,0
0.56,88.62,0
0.56,88.62,0
0.56,88.62,0
0.56,88.62,0
0.56,88.62,0
0.56,88.62,0
0.56,88.62,0
0.56,88.82,0
0.56,88.82,0
0.56,88.82,0
0.56,88.82,0
0.56,88.82,0
0.56,88.82,0
0.56,88.82,0
0.56,88.82,0
0.56,88.82,0
0.56,88.82,0
0.56,88.82,0
0.56,88.82,0
0.64,89.03,0
0.64,89.03,0
0.64,89.03,0
0.64,89.03,0
0.64,89.03,0
0.64,89.03,0
0.64,89.03,0
0.64,89.03,0
0.64,89.03,0
0.64,89.03,0
0.64,89.03,0
0.64,89.03,0
0.64,89.24,0
0.64,89.24,0
0.64,89.24,0
0.64,89.24,0
0.64,89.24,0
0.64,89.24,0
0.64,89.24,0
0.64,89.24,0
0.64,89.24,0
0.64,89.24,0
0.64,89.24,0
0.64,89.24,0
0.64,89.45,0
0.64,89.45,0
0.64,89.45,0
0.64,89.45,0
0.64,89.45,0
0.64,89.45,0
0.64,89.45,0
0.64,89.45,0
0.64,89.45,0
0.64,89.45,0
0.64,89.45,0
0.64,89.45,0
0.64,89.68,0
0.64,89.68,0
0.64,89.68,0
0.64,89.68,0
0.64,89.68,0
0.64,89.68,0
0.64,89.68,0
0.64,89.68,0
0.64,89.68,0
0.64,89.68,0
0.64,89.68,0
0.64,89.68,0
0.72,89.68,0
0.72,89.91,0
0.72,89.91,0
0.72,89.91,0
0.72,89.91,0
0.72,89.91,0
0.72,89.91,0
0.72,89.91,0
0.72,89.91,0
0.72,89.91,0
0.72,89.91,0
0.72,89.91,0
0.72,89.91,0
0.72,90.14,0
0.72,90.14,0
0.72,90.14,0
0.72,90.14,0
0.72,90.14,0
0.72,90.14,0
0.72,90.14,0
0.72,90.14,0
0.72,90.14,0
0.72,90.14,0
0.72,90.14,0
0.72,90.14,0
0.72,90.38,0
0.72,90.38,0
0.72,90.38,0
0.72,90.38,0
0.72,90.38,0
0.72,90.38,0
0.72,90.38,0
0.72,90.38,0
0.72,90.38,0
0.72,90.38,0
0.72,90.38,0
0.72,90.38,0
0.72,90.63,0
0.72,90.63,0
0.72,90.63,0
0.72,90.63,0
0.72,90.63,0
0.72,90.63,0
0.72,90.63,0
0.72,90.63,0
0.72,90.63,0
0.72,90.63,0
0.72,90.63,0
0.72,90.63,0
0.8,90.88,0
0.8,90.88,0
0.8,90.88,0
0.8,90.88,0
0.8,90.88,0
0.8,90.88,0
0.8,90.88,0
0.8,90.88,0
0.8,90.88,0
0.8,90.88,0
0.8,90.88,0
0.8,90.88,0
0.8,90.88,0
0.8,91.14,0
0.8,91.14,0
0.8,91.14,0
0.8,91.14,0
0.8,91.14,0
0.8,91.14,0
0.8,91.14,0
0.8,91.14,0
0.8,91.14,0
0.8,91.14,0
0.8,91.14,0
0.8,91.14,0
0.8,91.41,0
0.8,91.41,0
0.8,91.41,0
0.8,91.41,0
0.8,91.41,0
0.8,91.41,0
0.8,91.41,0
0.8,91.41,0
0.8,91.41,0
0.8,91.41,0
0.8,91.41,0
0.8,91.41,0
0.8,91.68,0
0.8,91.68,0
0.8,91.68,0
0.8,91.68,0
0.8,91.68,0
0.8,91.68,0
0.8,91.68,0
0.8,91.68,0
0.8,91.68,0
0.8,91.68,0
0.8,91.68,0
0.8,91.68,0
0.88,91.95,0
0.88,91.95,0
0.88,91.95,0
0.88,91.95,0
0.88,91.95,0
0.88,91.95,0
0.88,91.95,0
0.88,91.95,0
0.88,91.95,0
0.88,91.95,0
0.88,91.95,0
0.88,91.95,0
0.88,92.24,0
0.88,92.24,0
0.88,92.24,0
0.88,92.24,0
0.88,92.24,0
0.88,92.24,0
0.88,92.24,0
0.88,92.24,0
0.88,92.24,0
0.88,92.24,0
0.88,92.24,0
0.88,92.24,0
0.88,92.24,0
0.88,92.52,0
0.88,92.52,0
0.88,92.52,0
0.88,92.52,0
0.88,92.52,0
0.88,92.52,0
0.88,92.52,0
0.88,92.52,0
0.88,92.52,0
0.88,92.52,0
0.88,92.52,0
0.88,92.52,0
0.88,92.82,0
0.88,92.82,0
0.88,92.82,0
0.88,92.82,0
0.88,92.82,0
0.88,92.82,0
0.88,92.82,0
0.88,92.82,0
0.88,92.82,0
0.88,92.82,0
0.88,92.82,0
0.88,92.82,0
0.96,93.12,0
0.96,93.12,0
0.96,93.12,0
0.96,93.12,0
0.96,93.12,0
0.96,93.12,0
0.96,93.12,0
0.96,93.12,0
0.96,93.12,0
0.96,93.12,0
0.96,93.12,0
0.96,93.12,0
0.96,93.43,0
0.96,93.43,0
0.96,93.43,0
0.96,93.43,0
0.96,93.43,0
0.96,93.43,0
0.96,93.43,0
0.96,93.43,0
0.96,93.43,0
0.96,93.43,0
0.96,93.43,0
0.96,93.43,0
0.96,93.74,0
0.96,93.74,0
0.96,93.74,0
0.96,93.74,0
0.96,93.74,0
0.96,93.74,0
0.96,93.74,0
0.96,93.74,0
0.96,93.74,0
0.96,93.74,0
0.96,93.74,0
0.96,93.74,0
0.96,93.74,0
0.96,94.06,0
0.96,94.06,0
0.96,94.06,0
0.96,94.06,0
0.96,94.06,0
0.96,94.06,0
0.96,94.06,0
0.96,94.06,0
0.96,94.06,0
0.96,94.06,0
0.96,94.06,0
0.96,94.06,0
1.04,94.38,0
1.04,94.38,0
1.04,94.38,0
1.04,94.38,0
1.04,94.38,0
1.04,94.38,0
1.04,94.38,0
1.04,94.38,0
1.04,94.38,0
1.04,94.38,0
1.04,94.38,0
1.04,94.38,0
1.04,94.71,0
1.04,94.71,0
1.04,94.71,0
1.04,94.71,0
1.04,94.71,0
1.04,94.71,0
1.04,94.71,0
1.04,94.71,0
1.04,94.71,0
1.04,94.71,0
1.04,94.71,0
1.04,94.71,0
1.04,95.05,0
1.04,95.05,0
1.04,95.05,0
1.04,95.05,0
1.04,95.05,0
1.04,95.05,0
1.04,95.05,0
1.04,95.05,0
1.04,95.05,0
1.04,95.05,0
1.04,95.05,0
1.04,95.05,0
1.04,95.39,0
1.04,95.39,0
1.04,95.39,0
1.04,95.39,0
1.04,95.39,0
1.04,95.39,0
1.04,95.39,0
1.04,95.39,0
1.04,95.39,0
1.04,95.39,0
1.04,95.39,0
1.04,95.39,0
1.04,95.39,0
1.12,95.74,0
1.12,95.74,0
1.12,95.74,0
1.12,95.74,0
1.12,95.74,0
1.12,95.74,0
1.12,95.74,0
1.12,95.74,0
1.12,95.74,0
1.12,95.74,0
1.12,95.74,0
1.12,95.74,0
1.12,96.09,0
1.12,96.09,0
1.12,96.09,0
1.12,96.09,0
1.12,96.09,0
1.12,96.09,0
1.12,96.09,0
1.12,96.09,0
1.12,96.09,0
1.12,96.09,0
1.12,96.09,0
1.12,96.09,0
1.12,96.46,0
1.12,96.46,0
1.12,96.46,0
1.12,96.46,0
1.12,96.46,0
1.12,96.46,0
1.12,96.46,0
1.12,96.46,0
1.12,96.46,0
1.12,96.46,0
1.12,96.46,0
1.12,96.46,0
1.12,96.84,0
1.12,96.84,0
1.12,96.84,0
1.12,96.84,0
1.12,96.84,0
1.12,96.84,0
1.12,96.84,0
1.12,96.84,0
1.12,96.84,0
1.12,96.84,0
1.12,96.84,0
1.12,96.84,0
1.2,97.23,0
1.2,97.23,0
1.2,97.23,0
1.2,97.23,0
1.2,97.23,0
1.2,97.23,0
1.2,97.23,0
1.2,97.23,0
1.2,97.23,0
1.2,97.23,0
1.2,97.23,0
1.2,97.23,0
1.2,97.23,0
1.2,98,0
1.2,98,0
1.2,98,0
1.2,98,0
1.2,98,0
1.2,98,0
1.2,98,0
1.2,98,0
1.2,98,0
1.2,98,0
1.2,98,0
1.2,98,0
1.2,98.81,0
1.2,98.81,0
1.2,98.81,0
1.2,98.81,0
1.2,98.81,0
1.2,98.81,0
1.2,98.81,0
1.2,98.81,0
1.2,98.81,0
1.2,98.81,0
1.2,98.81,0
1.2,98.81,0
1.3,99.67,0
1.3,99.67,0
1.3,99.67,0
1.3,99.67,0
1.3,99.67,0
1.3,99.67,0
1.3,99.67,0
1.3,99.67,0
1.3,99.67,0
1.3,99.67,0
1.3,99.67,0
1.3,99.67,0
1.3,100.96,0
1.3,100.96,0
1.3,100.96,0
1.3,100.96,0
1.3,100.96,0
1.3,100.96,0
1.3,100.96,0
1.3,100.96,0
1.3,100.96,0
1.3,100.96,0
1.3,100.96,0
1.3,100.96,0
1.3,102.35,0
1.3,102.35,0
1.3,102.35,0
1.3,102.35,0
1.3,102.35,0
1.3,102.35,0
1.3,102.35,0
1.3,102.35,0
1.3,102.35,0
1.3,102.35,0
1.3,102.35,0
1.47,103.82,0
1.47,103.82,0
1.47,103.82,0
1.47,103.82,0
1.47,103.82,0
1.47,103.82,0
1.47,103.82,0
1.47,103.82,0
1.47,103.82,0
1.47,103.82,0
1.47,103.82,0
1.47,105.77,0
1.47,105.77,0
1.47,105.77,0
1.47,105.77,0
1.47,105.77,0
1.47,105.77,0
1.47,105.77,0
1.47,105.77,0
1.47,105.77,0
1.47,105.77,0
1.47,105.77,0
1.47,105.77,0
1.47,107.82,0
1.47,107.82,0
1.47,107.82,0
1.47,107.82,0
1.47,107.82,0
1.47,107.82,0
1.47,107.82,0
1.47,107.82,0
1.47,107.82,0
1.47,107.82,0
1.47,107.82,0
1.69,109.97,-0.08
1.69,109.97,-0.08
1.69,109.97,-0.08
1.69,109.97,-0.08
1.69,109.97,-0.08
1.69,109.97,-0.08
1.69,109.97,-0.08
1.69,109.97,-0.08
1.69,109.97,-0.08
1.69,109.97,-0.08
1.69,109.97,-0.08
1.69,112.21,-0.08
1.69,112.21,-0.08
1.69,112.21,-0.08
1.69,112.21,-0.08
1.69,112.21,-0.08
1.69,112.21,-0.08
1.69,112.21,-0.08
1.69,112.21,-0.08
1.69,112.21,-0.08
1.69,112.21,-0.08
1.69,112.21,-0.08
1.69,112.21,-0.08
1.69,114.55,-0.08
1.69,114.55,-0.08
1.69,114.55,-0.08
1.69,114.55,-0.08
1.69,114.55,-0.08
1.69,114.55,-0.08
1.69,114.55,-0.08
1.69,114.55,-0.08
1.69,114.55,-0.08
1.69,114.55,-0.08
1.69,114.55,-0.08
1.69,116.99,-0.08
1.69,116.99,-0.08
1.69,116.99,-0.08
1.69,116.99,-0.08
1.69,116.99,-0.08
1.69,116.99,-0.08
1.69,116.99,-0.08
1.69,116.99,-0.08
1.69,116.99,-0.08
1.69,116.99,-0.08
1.69,116.99,-0.08
2.01,116.99,-0.08
2.01,119.52,-0.08
2.01,119.52,-0.08
2.01,119.52,-0.08
2.01,119.52,-0.08
2.01,119.52,-0.08
2.01,119.52,-0.08
2.01,119.52,-0.08
2.01,119.52,-0.08
2.01,119.52,-0.08
2.01,119.52,-0.08
2.01,119.52,-0.08
2.01,122.15,-0.08
2.01,122.15,-0.08
2.01,122.15,-0.08
2.01,122.15,-0.08
2.01,122.15,-0.08
2.01,122.15,-0.08
2.01,122.15,-0.08
2.01,122.15,-0.08
2.01,122.15,-0.08
2.01,122.15,-0.08
2.01,122.15,-0.08
2.01,124.88,-0.08
2.01,124.88,-0.08
2.01,124.88,-0.08
2.01,124.88,-0.08
2.01,124.88,-0.08
2.01,124.88,-0.08
2.01,124.88,-0.08
2.01,124.88,-0.08
2.01,124.88,-0.08
2.01,124.88,-0.08
2.01,124.88,-0.08
2.01,124.88,-0.08
2.01,127.7,-0.08
2.01,127.7,-0.08
2.01,127.7,-0.08
2.01,127.7,-0.08
2.01,127.7,-0.08
2.01,127.7,-0.08
2.01,127.7,-0.08
2.01,127.7,-0.08
2.01,127.7,-0.08
2.01,127.7,-0.08
2.01,127.7,-0.08
2.33,130.62,-0.08
2.33,130.62,-0.08
2.33,130.62,-0.08
2.33,130.62,-0.08
2.33,130.62,-0.08
2.33,130.62,-0.08
2.33,130.62,-0.08
2.33,130.62,-0.08
2.33,130.62,-0.08
2.33,130.62,-0.08
2.33,130.62,-0.08
2.33,133.64,-0.08
2.33,133.64,-0.08
2.33,133.64,-0.08
2.33,133.64,-0.08
2.33,133.64,-0.08
2.33,133.64,-0.08
2.33,133.64,-0.08
2.33,133.64,-0.08
2.33,133.64,-0.08
2.33,133.64,-0.08
2.33,133.64,-0.08
2.33,133.64,-0.08
2.33,136.75,-0.08
2.33,136.75,-0.08
2.33,136.75,-0.08
2.33,136.75,-0.08
2.33,136.75,-0.08
2.33,136.75,-0.08
2.33,136.75,-0.08
2.33,136.75,-0.08
2.33,136.75,-0.08
2.33,136.75,-0.08
2.33,136.75,-0.08
2.33,139.96,-0.08
2.33,139.96,-0.08
2.33,139.96,-0.08
2.33,139.96,-0.08
2.33,139.96,-0.08
2.33,139.96,-0.08
2.33,139.96,-0.08
2.33,139.96,-0.08
2.33,139.96,-0.08
2.33,139.96,-0.08
2.33,139.96,-0.08
2.65,143.27,-0.08
2.65,143.27,-0.08
2.65,143.27,-0.08
2.65,143.27,-0.08
2.65,143.27,-0.08
2.65,143.27,-0.08
2.65,143.27,-0.08
2.65,143.27,-0.08
2.65,143.27,-0.08
2.65,143.27,-0.08
2.65,143.27,-0.08
2.65,143.27,-0.08
2.65,146.68,-0.08
2.65,146.68,-0.08
2.65,146.68,-0.08
2.65,146.68,-0.08
2.65,146.68,-0.08
2.65,146.68,-0.08
2.65,146.68,-0.08
2.65,146.68,-0.08
2.65,146.68,-0.08
2.65,146.68,-0.08
2.65,146.68,-0.08
2.65,150.18,-0.16
2.65,150.18,-0.16
2.65,150.18,-0.16
2.65,150.18,-0.16
2.65,150.18,-0.16
2.65,150.18,-0.16
2.65,150.18,-0.16
2.65,150.18,-0.16
2.65,150.18,-0.16
2.65,150.18,-0.16
2.65,150.18,-0.16
2.65,153.79,-0.16
2.65,153.79,-0.16
2.65,153.79,-0.16
2.65,153.79,-0.16
2.65,153.79,-0.16
2.65,153.79,-0.16
2.65,153.79,-0.16
2.65,153.79,-0.16
2.65,153.79,-0.16
2.65,153.79,-0.16
2.65,153.79,-0.16
2.65,153.79,-0.16
2.97,157.49,-0.16
2.97,157.49,-0.16
2.97,157.49,-0.16
2.97,157.49,-0.16
2.97,157.49,-0.16
2.97,157.49,-0.16
2.97,157.49,-0.16
2.97,157.49,-0.16
2.97,157.49,-0.16
2.97,157.49,-0.16
2.97,157.49,-0.16
2.97,161.29,-0.16
2.97,161.29,-0.16
2.97,161.29,-0.16
2.97,161.29,-0.16
2.97,161.29,-0.16
2.97,161.29,-0.16
2.97,161.29,-0.16
2.97,161.29,-0.16
2.97,161.29,-0.16
2.97,161.29,-0.16
2.97,161.29,-0.16
2.97,165.18,-0.16
2.97,165.18,-0.16
2.97,165.18,-0.16
2.97,165.18,-0.16
2.97,165.18,-0.16
2.97,165.18,-0.16
2.97,165.18,-0.16
2.97,165.18,-0.16
2.97,165.18,-0.16
2.97,165.18,-0.16
2.97,165.18,-0.16
2.97,165.18,-0.16
2.97,169.18,-0.16
2.97,169.18,-0.16
2.97,169.18,-0.16
2.97,169.18,-0.16
2.97,169.18,-0.16
2.97,169.18,-0.16
2.97,169.18,-0.16
2.97,169.18,-0.16
2.97,169.18,-0.16
2.97,169.18,-0.16
2.97,169.18,-0.16
3.29,173.27,-0.16
3.29,173.27,-0.16
3.29,173.27,-0.16
3.29,173.27,-0.16
3.29,173.27,-0.16
3.29,173.27,-0.16
3.29,173.27,-0.16
3.29,173.27,-0.16
3.29,173.27,-0.16
3.29,173.27,-0.16
3.29,173.27,-0.16
3.29,173.27,-0.16
3.29,177.47,-0.16
3.29,177.47,-0.16
3.29,177.47,-0.16
3.29,177.47,-0.16
3.29,177.47,-0.16
3.29,177.47,-0.16
3.29,177.47,-0.16
3.29,177.47,-0.16
3.29,177.47,-0.16
3.29,177.47,-0.16
3.29,177.47,-0.16
3.29,181.76,-0.16
3.29,181.76,-0.16
3.29,181.76,-0.16
3.29,181.76,-0.16
3.29,181.76,-0.16
3.29,181.76,-0.16
3.29,181.76,-0.16
3.29,181.76,-0.16
3.29,181.76,-0.16
3.29,181.76,-0.16
3.29,181.76,-0.16
3.29,186.15,-0.24
3.29,186.15,-0.24
3.29,186.15,-0.24
3.29,186.15,-0.24
3.29,186.15,-0.24
3.29,186.15,-0.24
3.29,186.15,-0.24
3.29,186.15,-0.24
3.29,186.15,-0.24
3.29,186.15,-0.24
3.29,186.15,-0.24
3.61,186.15,-0.24
3.61,190.64,-0.24
3.61,190.64,-0.24
3.61,190.64,-0.24
3.61,190.64,-0.24
3.61,190.64,-0.24
3.61,190.64,-0.24
3.61,190.64,-0.24
3.61,190.64,-0.24
3.61,190.64,-0.24
3.61,190.64,-0.24
3.61,190.64,-0.24
3.61,195.22,-0.24
3.61,195.22,-0.24
3.61,195.22,-0.24
3.61,195.22,-0.24
3.61,195.22,-0.24
3.61,195.22,-0.24
3.61,195.22,-0.24
3.61,195.22,-0.24
3.61,195.22,-0.24
3.61,195.22,-0.24
3.61,195.22,-0.24
3.61,199.91,-0.24
3.61,199.91,-0.24
3.61,199.91,-0.24
3.61,199.91,-0.24
3.61,199.91,-0.24
3.61,199.91,-0.24
3.61,199.91,-0.24
3.61,199.91,-0.24
3.61,199.91,-0.24
3.61,199.91,-0.24
3.61,199.91,-0.24
3.61,199.91,-0.24
3.61,204.7,-0.24
3.61,204.7,-0.24
3.61,204.7,-0.24
3.61,204.7,-0.24
3.61,204.7,-0.24
3.61,204.7,-0.24
3.61,204.7,-0.24
3.61,204.7,-0.24
3.61,204.7,-0.24
3.61,204.7,-0.24
3.61,204.7,-0.24
3.93,209.58,-0.24
3.93,209.58,-0.24
3.93,209.58,-0.24
3.93,209.58,-0.24
3.93,209.58,-0.24
3.93,209.58,-0.24
3.93,209.58,-0.24
3.93,209.58,-0.24
3.93,209.58,-0.24
3.93,209.58,-0.24
3.93,209.58,-0.24
3.93,214.57,-0.32
3.93,214.57,-0.32
3.93,214.57,-0.32
3.93,214.57,-0.32
3.93,214.57,-0.32
3.93,214.57,-0.32
3.93,214.57,-0.32
3.93,214.57,-0.32
3.93,214.57,-0.32
3.93,214.57,-0.32
3.93,214.57,-0.32
3.93,214.57,-0.32
3.93,219.65,-0.32
3.93,219.65,-0.32
3.93,219.65,-0.32
3.93,219.65,-0.32
3.93,219.65,-0.32
3.93,219.65,-0.32
3.93,219.65,-0.32
3.93,219.65,-0.32
3.93,219.65,-0.32
3.93,219.65,-0.32
3.93,219.65,-0.32
3.93,224.83,-0.32
3.93,224.83,-0.32
3.93,224.83,-0.32
3.93,224.83,-0.32
3.93,224.83,-0.32
3.93,224.83,-0.32
3.93,224.83,-0.32
3.93,224.83,-0.32
3.93,224.83,-0.32
3.93,224.83,-0.32
3.93,224.83,-0.32
4.25,230.12,-0.32
4.25,230.12,-0.32
4.25,230.12,-0.32
4.25,230.12,-0.32
4.25,230.12,-0.32
4.25,230.12,-0.32
4.25,230.12,-0.32
4.25,230.12,-0.32
4.25,230.12,-0.32
4.25,230.12,-0.32
4.25,230.12,-0.32
4.25,230.12,-0.32
4.25,235.5,-0.32
4.25,235.5,-0.32
4.25,235.5,-0.32
4.25,235.5,-0.32
4.25,235.5,-0.32
4.25,235.5,-0.32
4.25,235.5,-0.32
4.25,235.5,-0.32
4.25,235.5,-0.32
4.25,235.5,-0.32
4.25,235.5,-0.32
4.25,240.98,-0.4
4.25,240.98,-0.4
4.25,240.98,-0.4
4.25,240.98,-0.4
4.25,240.98,-0.4
4.25,240.98,-0.4
4.25,240.98,-0.4
4.25,240.98,-0.4
4.25,240.98,-0.4
4.25,240.98,-0.4
4.25,240.98,-0.4
4.25,246.57,-0.4
4.25,246.57,-0.4
4.25,246.57,-0.4
4.25,246.57,-0.4
4.25,246.57,-0.4
4.25,246.57,-0.4
4.25,246.57,-0.4
4.25,246.57,-0.4
4.25,246.57,-0.4
4.25,246.57,-0.4
4.25,246.57,-0.4
4.25,246.57,-0.4
4.57,252.25,-0.4
4.57,252.25,-0.4
4.57,252.25,-0.4
4.57,252.25,-0.4
4.57,252.25,-0.4
4.57,252.25,-0.4
4.57,252.25,-0.4
4.57,252.25,-0.4
4.57,252.25,-0.4
4.57,252.25,-0.4
4.57,252.25,-0.4
4.57,258.03,-0.4
4.57,258.03,-0.4
4.57,258.03,-0.4
4.57,258.03,-0.4
4.57,258.03,-0.4
4.57,258.03,-0.4
4.57,258.03,-0.4
4.57,258.03,-0.4
4.57,258.03,-0.4
4.57,258.03,-0.4
4.57,258.03,-0.4
4.57,263.92,-0.4
4.57,263.92,-0.4
4.57,263.92,-0.4
4.57,263.92,-0.4
4.57,263.92,-0.4
4.57,263.92,-0.4
4.57,263.92,-0.4
4.57,263.92,-0.4
4.57,263.92,-0.4
4.57,263.92,-0.4
4.57,263.92,-0.4
4.57,263.92,-0.4
4.57,269.9,-0.48
4.57,269.9,-0.48
4.57,269.9,-0.48
4.57,269.9,-0.48
4.57,269.9,-0.48
4.57,269.9,-0.48
4.57,269.9,-0.48
4.57,269.9,-0.48
4.57,269.9,-0.48
4.57,269.9,-0.48
4.57,269.9,-0.48
4.89,275.99,-0.48
4.89,275.99,-0.48
4.89,275.99,-0.48
4.89,275.99,-0.48
4.89,275.99,-0.48
4.89,275.99,-0.48
4.89,275.99,-0.48
4.89,275.99,-0.48
4.89,275.99,-0.48
4.89,275.99,-0.48
4.89,275.99,-0.48
4.89,275.99,-0.48
4.89,282.17,-0.48
4.89,282.17,-0.48
4.89,282.17,-0.48
4.89,282.17,-0.48
4.89,282.17,-0.48
4.89,282.17,-0.48
4.89,282.17,-0.48
4.89,282.17,-0.48
4.89,282.17,-0.48
4.89,282.17,-0.48
4.89,282.17,-0.48
4.89,288.46,-0.48
4.89,288.46,-0.48
4.89,288.46,-0.48
4.89,288.46,-0.48
4.89,288.46,-0.48
