Time,Signal,Setpoint
2.72,-14.81,-10
2.72,-14.81,-10
2.72,-14.81,-10
2.72,-14.81,-10
2.74,-14.83,-10
2.74,-14.83,-10
2.74,-14.83,-10
2.74,-14.83,-10
2.74,-14.83,-10
2.76,-14.85,-10
2.76,-14.85,-10
2.76,-14.85,-10
2.76,-14.85,-10
2.76,-14.85,-10
2.76,-14.85,-10
2.78,-14.87,-10
2.78,-14.87,-10
2.78,-14.87,-10
2.78,-14.87,-10
2.78,-14.87,-10
2.78,-14.87,-10
2.8,-14.89,-10
2.8,-14.89,-10
2.8,-14.89,-10
2.8,-14.89,-10
2.8,-14.89,-10
2.82,-14.91,-10
2.82,-14.91,-10
2.82,-14.91,-10
2.82,-14.91,-10
2.82,-14.91,-10
2.82,-14.91,-10
2.84,-14.92,-10
2.84,-14.92,-10
2.84,-14.92,-10
2.84,-14.92,-10
2.84,-14.92,-10
2.84,-14.92,-10
2.86,-14.94,-10
2.86,-14.94,-10
2.86,-14.94,-10
2.86,-14.94,-10
2.86,-14.94,-10
2.88,-14.96,-10
2.88,-14.96,-10
2.88,-14.96,-10
2.88,-14.96,-10
2.88,-14.96,-10
2.88,-14.96,-10
2.9,-14.97,-10
2.9,-14.97,-10
2.9,-14.97,-10
2.9,-14.97,-10
2.9,-14.97,-10
2.9,-14.97,-10
2.92,-14.98,-10
2.92,-14.98,-10
2.92,-14.98,-10
2.92,-14.98,-10
2.92,-14.98,-10
2.92,-14.98,-10
2.94,-14.99,-10
2.94,-14.99,-10
2.94,-14.99,-10
2.94,-14.99,-10
2.94,-14.99,-10
2.96,-15.01,-10
2.96,-15.01,-10
2.96,-15.01,-10
2.96,-15.01,-10
2.96,-15.01,-10
2.96,-15.01,-10
2.98,-15.02,-10
2.98,-15.02,-10
2.98,-15.02,-10
2.98,-15.02,-10
2.98,-15.02,-10
2.98,-15.02,-10
3,-15.03,-10
3,-15.03,-10
3,-15.03,-10
3,-15.03,-10
3,-15.03,-10
3.02,-15.04,-10
3.02,-15.04,-10
3.02,-15.04,-10
3.02,-15.04,-10
3.02,-15.04,-10
3.02,-15.04,-10
3.04,-15.05,-10
3.04,-15.05,-10
3.04,-15.05,-10
3.04,-15.05,-10
3.04,-15.05,-10
3.04,-15.05,-10
3.06,-15.06,-10
3.06,-15.06,-10
3.06,-15.06,-10
3.06,-15.06,-10
3.06,-15.06,-10
3.08,-15.07,-10
3.08,-15.07,-10
3.08,-15.07,-10
3.08,-15.07,-10
3.08,-15.07,-10
3.08,-15.07,-10
3.1,-15.07,-10
3.1,-15.07,-10
3.1,-15.07,-10
3.1,-15.07,-10
3.1,-15.07,-10
3.1,-15.07,-10
3.12,-15.08,-10
3.12,-15.08,-10
3.12,-15.08,-10
3.12,-15.08,-10
3.12,-15.08,-10
3.14,-15.08,-10
3.14,-15.08,-10
3.14,-15.08,-10
3.14,-15.08,-10
3.14,-15.08,-10
3.14,-15.08,-10
3.16,-15.09,-10
3.16,-15.09,-10
3.16,-15.09,-10
3.16,-15.09,-10
3.16,-15.09,-10
3.16,-15.09,-10
